iter	MultiClass
274	0.0269412513
275	0.02690375501
276	0.02681326914
277	0.02667235222
278	0.02657606161
279	0.02645194571
280	0.02631024968
281	0.02618788371
282	0.02613288725
283	0.02599518366
284	0.02594423111
285	0.02580081377
286	0.02568648345
287	0.02559247724
288	0.02548201461
289	0.02531265673
290	0.0252435313
291	0.02519474043
292	0.02504919611
293	0.02495565957
294	0.02488405014
295	0.02478954789
296	0.02471298306
297	0.0246246335
298	0.02449216276
299	0.02442245194
300	0.02430781196
301	0.02415247215
302	0.02410863215
303	0.02397367609
304	0.02391000581
305	0.02379150468
306	0.02366992502
307	0.02355265884
308	0.02351505025
309	0.02343908218
310	0.02334730186
311	0.02331957066
312	0.02326556273
313	0.02313480477
314	0.0230449164
315	0.02292229629
316	0.02285331885
317	0.02270130742
318	0.02261293076
319	0.02249553378
320	0.02244112522
321	0.02232685636
322	0.02227115158
323	0.0222115917
324	0.02215472627
325	0.02211948926
326	0.02199789878
327	0.02194275284
328	0.02189128311
329	0.02183075544
330	0.02173201689
331	0.02167174486
332	0.02160290183
333	0.02155470985
334	0.02149587224
335	0.02141228531
336	0.02135175338
337	0.02129101523
338	0.02122554105
339	0.02116597616
340	0.02111225205
341	0.02100491651
342	0.02092898291
343	0.02087806183
344	0.02080674238
345	0.02073382403
346	0.02069632582
347	0.02065877305
348	0.02059770989
349	0.02052569772
350	0.02050181003
351	0.02045687372
352	0.02038096864
353	0.02032951797
354	0.02028095423
355	0.02020467146
356	0.02014274259
357	0.02010910843
358	0.02007743577
359	0.02003401056
360	0.01999049332
361	0.01988988662
362	0.01985802576
363	0.01981383467
364	0.01975723782
365	0.0197155192
366	0.01962835246
367	0.01956267545
368	0.01950900739
369	0.01942852474
370	0.01934204401
371	0.01929054005
372	0.01926945792
373	0.01923320583
374	0.01911882458
375	0.01904514832
376	0.01895869792
377	0.01888596894
378	0.01884246372
379	0.01876132381
380	0.01870522448
381	0.0186191713
382	0.01855475405
383	0.01851635945
384	0.01843765929
385	0.01836522196
386	0.01833534332
387	0.01830481403
388	0.01826963991
389	0.01818529724
390	0.01814905696
391	0.0181139823
392	0.01804199651
393	0.017997381
394	0.01789990221
395	0.01785890724
396	0.01782858731
397	0.01777498012
398	0.01773054767
399	0.01767918831
400	0.01763586784
401	0.01760953102
402	0.01754868436
403	0.01749984141
404	0.0174203577
405	0.01737448194
406	0.01731882064
407	0.01727335046
408	0.01723656389
409	0.01722123199
410	0.01718333959
411	0.01712774951
412	0.01708887305
413	0.01704130643
414	0.01701847927
415	0.01697503512
416	0.01694081436
417	0.01691936646
418	0.01689753169
419	0.0168584242
420	0.01681261475
421	0.01676424339
422	0.01673386053
423	0.01668140785
424	0.01664748523
425	0.01661149762
426	0.01659452929
427	0.01656218041
428	0.01650818121
429	0.01646849403
430	0.01643669519
431	0.01639108615
432	0.01634606479
433	0.01628845953
434	0.01624981716
435	0.01621031239
436	0.01615944241
437	0.01613098674
438	0.01606290227
439	0.01602645902
440	0.01600108322
441	0.0159653873
442	0.01593651991
443	0.01590834833
444	0.01586797198
445	0.01583106496
446	0.0158102677
447	0.01579384463
448	0.01576771056
449	0.0157374949
450	0.01571028133
451	0.01568201131
452	0.01564019532
453	0.01561122452
454	0.01557290324
455	0.01553476236
456	0.01548252334
457	0.01545375872
458	0.01541700805
459	0.0153484645
460	0.01531155183
461	0.01527409265
462	0.01524102766
463	0.01522492682
464	0.01520047303
465	0.01514541806
466	0.01511642588
467	0.0150835592
468	0.01503285719
469	0.0149864555
470	0.01495929743
471	0.014937976
472	0.01488804753
473	0.01486526542
474	0.01482898057
475	0.01479245333
476	0.01474053274
477	0.01471147865
478	0.01462983282
479	0.01461436512
480	0.01457435636
481	0.01453157529
482	0.0144985209
483	0.01446765313
484	0.01444231373
485	0.01441463079
486	0.01439405005
487	0.01437670551
488	0.01435717624
489	0.01433043204
490	0.01430413214
491	0.01426015802
492	0.0142298813
493	0.01420556373
494	0.01418803813
495	0.01416790691
496	0.01413811167
497	0.01411555507
498	0.01409228324
499	0.01407095531
500	0.01403810265
501	0.01399687571
502	0.01397437948
503	0.01394100141
504	0.01389579418
505	0.01387172019
506	0.01384656724
507	0.0138367777
508	0.01381787139
509	0.0137932073
510	0.01377484485
511	0.01374973437
512	0.0137310372
513	0.01368495574
514	0.01365657395
515	0.01363668886
516	0.01359239133
517	0.01356420104
518	0.01354058761
519	0.01351589873
520	0.01348921853
521	0.01344473742
522	0.01341989455
523	0.01338792002
524	0.0133668283
525	0.01335021181
526	0.01331557229
527	0.01328703896
528	0.01326386072
529	0.01323793308
530	0.01320941478
531	0.01318328996
532	0.01315544643
533	0.01313027556
534	0.01310691175
535	0.01309372359
536	0.01306646565
537	0.01303052184
538	0.01301079506
539	0.01298554307
540	0.01296689024
541	0.01292677818
542	0.01289815941
543	0.01285835665
544	0.01283336616
545	0.01281373238
546	0.01279207639
547	0.01276334972
548	0.01274465456
549	0.01272083173
550	0.01269707341
551	0.01267993152
552	0.01264852432
553	0.01261403332
554	0.01258557579
555	0.01256716766
556	0.01254909545
557	0.01253193061
558	0.01251700741
559	0.01249673766
560	0.01247961544
561	0.01245897804
562	0.01243154148
563	0.01240133118
564	0.01238447992
565	0.01235824544
566	0.01232223668
567	0.0122931068
568	0.01227875776
569	0.01224981668
570	0.01222044148
571	0.01216119364
572	0.01214909539
573	0.01210438028
574	0.01208484878
575	0.01205697128
576	0.01204174364
577	0.01200711766
578	0.01199467518
579	0.01197119203
580	0.01194462824
581	0.01192699337
582	0.01190690447
583	0.01187053105
584	0.01185421136
585	0.01183026118
586	0.01181280779
587	0.01178758438
588	0.01177320514
589	0.01173911011
590	0.01171924953
591	0.01169913308
592	0.01167583703
593	0.01163972552
594	0.01162986135
595	0.01161502571
596	0.01160213327
597	0.01158822982
598	0.01157860213
599	0.01156133417
600	0.0115417763
601	0.01152725266
602	0.01149269967
603	0.01147424434
604	0.01146305058
605	0.01144561044
606	0.01141633392
607	0.01140122304
608	0.01138089552
609	0.0113666332
610	0.01132186078
611	0.01130619405
612	0.01129460361
613	0.01128081684
614	0.01126027437
615	0.01123399868
616	0.01121954773
617	0.0112037259
618	0.01118417471
619	0.01115700145
620	0.01114413702
621	0.01112310806
622	0.01111125094
623	0.01109351797
624	0.0110782305
625	0.01106418771
626	0.01103499996
627	0.01101262111
628	0.01099323991
629	0.01097262287
630	0.01096097734
631	0.01094163073
632	0.01092123884
633	0.01090322911
634	0.01087281285
635	0.01084107632
636	0.01082947754
637	0.01081302796
638	0.01079817605
639	0.01078937148
640	0.01076522005
641	0.01074703155
642	0.01071748139
643	0.01070105078
644	0.01069147928
645	0.01068091153
646	0.01066142297
647	0.01065030119
648	0.01063060396
649	0.01061348439
650	0.01059549355
651	0.01058223707
652	0.01056324003
653	0.01055175451
654	0.01053326446
655	0.01052108919
656	0.0105035899
657	0.01048003143
658	0.01045508044
659	0.0104371236
660	0.0104164966
661	0.01040187501
662	0.01038171173
663	0.0103683384
664	0.01034560327
665	0.01032058465
666	0.01028014093
667	0.01026354547
668	0.01025595787
669	0.0102464862
670	0.0102299186
671	0.01021363848
672	0.01017655576
673	0.0101597935
674	0.01014506116
675	0.0101246463
676	0.01010052517
677	0.01007492622
678	0.01005313929
679	0.01003740856
680	0.0100203415
681	0.01000440064
682	0.009988702031
683	0.009970357929
684	0.009953487158
685	0.009936510164
686	0.009927867945
687	0.009912224472
688	0.009896207689
689	0.009880266319
690	0.009857699643
691	0.009822638538
692	0.00981050083
693	0.009796891211
694	0.009781225077
695	0.00977370428
696	0.009762465794
697	0.009736741611
698	0.009725371773
699	0.009717744905
700	0.009705361969
701	0.00967972812
702	0.009667019955
703	0.009661784969
704	0.009652436417
705	0.009634027584
706	0.009619707257
707	0.009611609651
708	0.009599582825
709	0.009593393373
710	0.009581309691
711	0.009574813655
712	0.00956097526
713	0.009546954515
714	0.009536564737
715	0.009527854233
716	0.009513043318
717	0.009504061394
718	0.009491699036
719	0.009471153764
720	0.009453512847
721	0.009433654245
722	0.009425289648
723	0.009405262246
724	0.009391765798
725	0.009376868244
726	0.009364791056
727	0.009353442421
728	0.009329761752
729	0.009320175507
730	0.009308040603
731	0.009297206063
732	0.009286075889
733	0.009277116566
734	0.009259574276
735	0.009249718055
736	0.009235336537
737	0.009220135474
738	0.009205722205
739	0.009194697867
740	0.009184073988
741	0.009179589381
742	0.009166199439
743	0.009141394453
744	0.009133539179
745	0.009123769919
746	0.009110231791
747	0.00910140153
748	0.009089968094
749	0.009080711588
750	0.009063935101
751	0.009054088871
752	0.009048913697
753	0.009026464335
754	0.009015948813
755	0.009004762355
756	0.008996196685
757	0.0089853338
758	0.008968102748
759	0.008959008843
760	0.008951358318
761	0.008946877434
762	0.008935539927
763	0.008921280706
764	0.008908209234
765	0.008889129495
766	0.008873860501
767	0.008852851366
768	0.008833677301
769	0.008820085895
770	0.008801839366
771	0.008793454595
772	0.008781852503
773	0.00877151838
774	0.00875927169
775	0.008745290957
776	0.008727333518
777	0.008718865427
778	0.008707583029
779	0.008685956782
780	0.008679134658
781	0.008667705873
782	0.008659785559
783	0.008643161047
784	0.008620864582
785	0.008612744509
786	0.00860277607
787	0.008591812948
788	0.008576346504
789	0.008566972829
790	0.008561178643
791	0.008553755588
792	0.008530068076
793	0.00851606714
794	0.008506041112
795	0.00849498122
796	0.008479894324
797	0.008460087962
798	0.008442313159
799	0.008432656508
800	0.008418637265
801	0.008410846534
802	0.008400237748
803	0.0083897073
804	0.008378822066
805	0.008366560034
806	0.008357473663
807	0.008350717749
808	0.008342134976
809	0.008338467559
810	0.008329662056
811	0.00832461804
812	0.008314377959
813	0.008298938097
814	0.008291454524
815	0.008280901841
816	0.008270826468
817	0.008259923505
818	0.008247569757
819	0.008238013404
820	0.008222880471
821	0.008216727654
822	0.008202442277
823	0.008192171399
824	0.008187332918
825	0.008185084688
826	0.008175644389
827	0.008165361017
828	0.008157185774
829	0.00814963726
830	0.00813894118
831	0.008122735287
832	0.0081160223
833	0.008106358455
834	0.008098594225
835	0.008088755156
836	0.008085076908
837	0.00806296575
838	0.008056739349
839	0.008047566404
840	0.008032248912
841	0.00801980433
842	0.00801102717
843	0.007995033805
844	0.007977179391
845	0.007967368472
846	0.007953075156
847	0.007944152631
848	0.007931944553
849	0.007923843639
850	0.007913560523
851	0.007904768431
852	0.007893448046
853	0.007883269367
854	0.007875864186
855	0.007871838753
856	0.00786412726
857	0.007849025153
858	0.007842396572
859	0.007830488729
860	0.007822257064
861	0.007816957089
862	0.007806568586
863	0.007797871461
864	0.007790846864
865	0.007781738249
866	0.007772690279
867	0.007763599021
868	0.007757353819
869	0.007747019866
870	0.0077399434
871	0.007735401795
872	0.007731036926
873	0.007722168265
874	0.00771022441
875	0.00769639165
876	0.007677879327
877	0.007671097507
878	0.007662325428
879	0.007651502108
880	0.007648342894
881	0.007632557848
882	0.007622198408
883	0.007611554941
884	0.007600792788
885	0.007593793751
886	0.007586318031
887	0.00757999929
888	0.007575340712
889	0.007568582865
890	0.00756370902
891	0.007551082701
892	0.007546232873
893	0.007541008486
894	0.00753359304
895	0.007525776199
896	0.007517946551
897	0.00750999756
898	0.00749996867
899	0.007490567751
900	0.007480652134
901	0.007466710931
902	0.007442945892
903	0.007434743064
904	0.007427040107
905	0.007423078076
906	0.007410482722
907	0.007401789204
908	0.007389378029
909	0.007377065266
910	0.007369444448
911	0.007355973768
912	0.007341406596
913	0.007333723757
914	0.007327681403
915	0.007320921001
916	0.00731147887
917	0.007300111085
918	0.007286516262
919	0.007278877793
920	0.007264128303
921	0.00725765388
922	0.007249064951
923	0.007238363029
924	0.007232524645
925	0.00722841342
926	0.007206267378
927	0.007200426285
928	0.007189786199
929	0.007183343277
930	0.007172870647
931	0.007165624593
932	0.007159365075
933	0.007155196372
934	0.007144522055
935	0.007137206751
936	0.007132308934
937	0.00712714452
938	0.007118554777
939	0.007114678018
940	0.007104303223
941	0.007096603511
942	0.007088881559
943	0.007083096819
944	0.007075428183
945	0.007073181106
946	0.007059089298
947	0.007051043972
948	0.007038891615
949	0.007026335428
950	0.007018881176
951	0.00701178532
952	0.007003846736
953	0.006997269331
954	0.006977924197
955	0.006970439819
956	0.00695978794
957	0.006956171948
958	0.006948272051
959	0.006942076
960	0.006934208488
961	0.006929164664
962	0.006924988692
963	0.006919874263
964	0.006908864724
965	0.006903760377
966	0.006899564071
967	0.006894456921
968	0.006883594195
969	0.006879943125
970	0.00687506523
971	0.006864705231
972	0.006853370332
973	0.006845410366
974	0.006838948902
975	0.006831534706
976	0.006824523098
977	0.006813405978
978	0.006809199551
979	0.006800236293
980	0.006795291351
981	0.006791484824
982	0.006784923731
983	0.006776976075
984	0.006768638276
985	0.006758218949
986	0.006750965265
987	0.006744439375
988	0.006740576109
989	0.00673592397
990	0.006727764738
991	0.006720244917
992	0.006710122683
993	0.006704494587
994	0.006700340969
995	0.006695795724
996	0.006687327266
997	0.006679282113
998	0.006673762142
999	0.006660848005
